,State,County,Heart Disease Mortality Rate,Value Unit,Location ID
22656,MI,Grand Traverse County,289.1,"per 100,000 population",26055
22657,MI,Gratiot County,409.3,"per 100,000 population",26057
22658,MI,Hillsdale County,414.5,"per 100,000 population",26059
22659,MI,Houghton County,358.4,"per 100,000 population",26061
22660,MI,Huron County,429.3,"per 100,000 population",26063
22661,MI,Ingham County,318.2,"per 100,000 population",26065
22662,MI,Ionia County,346.2,"per 100,000 population",26067
22663,MI,Iosco County,483.4,"per 100,000 population",26069
22664,MI,Iron County,373.3,"per 100,000 population",26071
22665,MI,Isabella County,369.4,"per 100,000 population",26073
22666,MI,Jackson County,418.4,"per 100,000 population",26075
22667,MI,Kalamazoo County,312.6,"per 100,000 population",26077
22668,MI,Kalkaska County,390.7,"per 100,000 population",26079
22669,MI,Kent County,328.6,"per 100,000 population",26081
22670,MI,Keweenaw County,337.3,"per 100,000 population",26083
22671,MI,Lake County,367.0,"per 100,000 population",26085
22672,MI,Lapeer County,401.6,"per 100,000 population",26087
22673,MI,Leelanau County,252.9,"per 100,000 population",26089
22674,MI,Lenawee County,407.0,"per 100,000 population",26091
22675,MI,Livingston County,358.0,"per 100,000 population",26093
22676,MI,Luce County,322.6,"per 100,000 population",26095
22677,MI,Mackinac County,324.6,"per 100,000 population",26097
22678,MI,Macomb County,385.0,"per 100,000 population",26099
22679,MI,Manistee County,312.4,"per 100,000 population",26101
22680,MI,Marquette County,342.9,"per 100,000 population",26103
22681,MI,Mason County,331.5,"per 100,000 population",26105
22682,MI,Mecosta County,380.3,"per 100,000 population",26107
22683,MI,Menominee County,353.5,"per 100,000 population",26109
22684,MI,Midland County,287.1,"per 100,000 population",26111
22685,MI,Missaukee County,343.2,"per 100,000 population",26113
22686,MI,Monroe County,372.4,"per 100,000 population",26115
22687,MI,Montcalm County,351.7,"per 100,000 population",26117
22688,MI,Montmorency County,394.5,"per 100,000 population",26119
22689,MI,Muskegon County,305.3,"per 100,000 population",26121
22690,MI,Newaygo County,321.3,"per 100,000 population",26123
22691,MI,Oakland County,358.4,"per 100,000 population",26125
22692,MI,Oceana County,328.7,"per 100,000 population",26127
22693,MI,Ogemaw County,493.9,"per 100,000 population",26129
22694,MI,Ontonagon County,401.7,"per 100,000 population",26131
22695,MI,Osceola County,359.8,"per 100,000 population",26133
22696,MI,Oscoda County,439.9,"per 100,000 population",26135
22697,MI,Otsego County,349.6,"per 100,000 population",26137
22698,MI,Ottawa County,270.1,"per 100,000 population",26139
22699,MI,Presque Isle County,385.4,"per 100,000 population",26141
22700,MI,Roscommon County,471.4,"per 100,000 population",26143
22701,MI,Saginaw County,338.6,"per 100,000 population",26145
22702,MI,St. Clair County,420.1,"per 100,000 population",26147
22703,MI,St. Joseph County,378.4,"per 100,000 population",26149
22704,MI,Sanilac County,424.6,"per 100,000 population",26151
22705,MI,Schoolcraft County,332.2,"per 100,000 population",26153
22706,MI,Shiawassee County,372.8,"per 100,000 population",26155
22707,MI,Tuscola County,407.7,"per 100,000 population",26157
22708,MI,Van Buren County,391.0,"per 100,000 population",26159
22709,MI,Washtenaw County,310.9,"per 100,000 population",26161
22710,MI,Wayne County,494.4,"per 100,000 population",26163
22711,MI,Wexford County,306.4,"per 100,000 population",26165
24138,MN,Aitkin County,261.2,"per 100,000 population",27001
24139,MN,Anoka County,195.1,"per 100,000 population",27003
24140,MN,Becker County,228.2,"per 100,000 population",27005
24141,MN,Beltrami County,264.8,"per 100,000 population",27007
24142,MN,Benton County,233.6,"per 100,000 population",27009
24143,MN,Big Stone County,306.6,"per 100,000 population",27011
24144,MN,Blue Earth County,251.3,"per 100,000 population",27013
24145,MN,Brown County,221.2,"per 100,000 population",27015
24146,MN,Carlton County,269.7,"per 100,000 population",27017
24147,MN,Carver County,195.1,"per 100,000 population",27019
24148,MN,Cass County,242.6,"per 100,000 population",27021
24149,MN,Chippewa County,267.8,"per 100,000 population",27023
24150,MN,Chisago County,258.3,"per 100,000 population",27025
24151,MN,Clay County,248.6,"per 100,000 population",27027
24152,MN,Clearwater County,244.9,"per 100,000 population",27029
24153,MN,Cook County,204.1,"per 100,000 population",27031
24154,MN,Cottonwood County,301.4,"per 100,000 population",27033
24155,MN,Crow Wing County,218.7,"per 100,000 population",27035
24156,MN,Dakota County,185.0,"per 100,000 population",27037
24157,MN,Dodge County,295.2,"per 100,000 population",27039
24158,MN,Douglas County,256.4,"per 100,000 population",27041
24159,MN,Faribault County,318.5,"per 100,000 population",27043
24160,MN,Fillmore County,290.4,"per 100,000 population",27045
24161,MN,Freeborn County,286.0,"per 100,000 population",27047
24162,MN,Goodhue County,279.0,"per 100,000 population",27049
24163,MN,Grant County,284.1,"per 100,000 population",27051
24164,MN,Hennepin County,197.5,"per 100,000 population",27053
24165,MN,Houston County,274.5,"per 100,000 population",27055
24166,MN,Hubbard County,220.2,"per 100,000 population",27057
24167,MN,Isanti County,250.7,"per 100,000 population",27059
24168,MN,Itasca County,257.4,"per 100,000 population",27061
24169,MN,Jackson County,298.3,"per 100,000 population",27063
24170,MN,Kanabec County,265.7,"per 100,000 population",27065
24171,MN,Kandiyohi County,215.4,"per 100,000 population",27067
24172,MN,Kittson County,277.6,"per 100,000 population",27069
24173,MN,Koochiching County,259.1,"per 100,000 population",27071
24174,MN,Lac qui Parle County,299.6,"per 100,000 population",27073
24175,MN,Lake County,249.4,"per 100,000 population",27075
24176,MN,Lake of the Woods County,273.9,"per 100,000 population",27077
24177,MN,Le Sueur County,243.9,"per 100,000 population",27079
24178,MN,Lincoln County,266.4,"per 100,000 population",27081
24179,MN,Lyon County,254.4,"per 100,000 population",27083
24180,MN,McLeod County,244.7,"per 100,000 population",27085
24181,MN,Mahnomen County,287.8,"per 100,000 population",27087
24182,MN,Marshall County,290.3,"per 100,000 population",27089
24183,MN,Martin County,282.9,"per 100,000 population",27091
24184,MN,Meeker County,243.8,"per 100,000 population",27093
24185,MN,Mille Lacs County,260.9,"per 100,000 population",27095
24186,MN,Morrison County,210.2,"per 100,000 population",27097
24187,MN,Mower County,301.6,"per 100,000 population",27099
24188,MN,Murray County,270.3,"per 100,000 population",27101
24189,MN,Nicollet County,236.7,"per 100,000 population",27103
24190,MN,Nobles County,296.8,"per 100,000 population",27105
24191,MN,Norman County,266.9,"per 100,000 population",27107
24192,MN,Olmsted County,247.2,"per 100,000 population",27109
24193,MN,Otter Tail County,283.5,"per 100,000 population",27111
24194,MN,Pennington County,276.3,"per 100,000 population",27113
24195,MN,Pine County,270.9,"per 100,000 population",27115
24196,MN,Pipestone County,297.4,"per 100,000 population",27117
24197,MN,Polk County,292.3,"per 100,000 population",27119
24198,MN,Pope County,242.5,"per 100,000 population",27121
24199,MN,Ramsey County,216.8,"per 100,000 population",27123
24200,MN,Red Lake County,291.7,"per 100,000 population",27125
24201,MN,Redwood County,264.0,"per 100,000 population",27127
24202,MN,Renville County,241.0,"per 100,000 population",27129
24203,MN,Rice County,245.1,"per 100,000 population",27131
24204,MN,Rock County,308.8,"per 100,000 population",27133
24205,MN,Roseau County,279.5,"per 100,000 population",27135
24206,MN,St. Louis County,258.0,"per 100,000 population",27137
24207,MN,Scott County,201.2,"per 100,000 population",27139
24208,MN,Sherburne County,208.6,"per 100,000 population",27141
24209,MN,Sibley County,224.7,"per 100,000 population",27143
24210,MN,Stearns County,202.8,"per 100,000 population",27145
24211,MN,Steele County,266.8,"per 100,000 population",27147
24212,MN,Stevens County,278.3,"per 100,000 population",27149
24213,MN,Swift County,264.5,"per 100,000 population",27151
24214,MN,Todd County,227.4,"per 100,000 population",27153
24215,MN,Traverse County,315.5,"per 100,000 population",27155
24216,MN,Wabasha County,266.5,"per 100,000 population",27157
24217,MN,Wadena County,307.3,"per 100,000 population",27159
24218,MN,Waseca County,267.6,"per 100,000 population",27161
24219,MN,Washington County,200.9,"per 100,000 population",27163
24220,MN,Watonwan County,256.8,"per 100,000 population",27165
24221,MN,Wilkin County,286.9,"per 100,000 population",27167
24222,MN,Winona County,289.4,"per 100,000 population",27169
24223,MN,Wright County,220.1,"per 100,000 population",27171
24224,MN,Yellow Medicine County,260.0,"per 100,000 population",27173
25731,MO,Adair County,337.3,"per 100,000 population",29001
25732,MO,Andrew County,345.4,"per 100,000 population",29003
25733,MO,Atchison County,320.2,"per 100,000 population",29005
25734,MO,Audrain County,329.1,"per 100,000 population",29007
25735,MO,Barry County,462.8,"per 100,000 population",29009
25736,MO,Barton County,411.1,"per 100,000 population",29011
25737,MO,Bates County,406.6,"per 100,000 population",29013
25738,MO,Benton County,342.3,"per 100,000 population",29015
25739,MO,Bollinger County,480.5,"per 100,000 population",29017
25740,MO,Boone County,276.3,"per 100,000 population",29019
25741,MO,Buchanan County,370.1,"per 100,000 population",29021
25742,MO,Butler County,395.8,"per 100,000 population",29023
25743,MO,Caldwell County,331.0,"per 100,000 population",29025
25744,MO,Callaway County,313.9,"per 100,000 population",29027
25745,MO,Camden County,290.7,"per 100,000 population",29029
25746,MO,Cape Girardeau County,370.6,"per 100,000 population",29031
25747,MO,Carroll County,449.1,"per 100,000 population",29033
25748,MO,Carter County,436.5,"per 100,000 population",29035
25749,MO,Cass County,323.2,"per 100,000 population",29037
25750,MO,Cedar County,441.0,"per 100,000 population",29039
25751,MO,Chariton County,352.9,"per 100,000 population",29041
25752,MO,Christian County,292.8,"per 100,000 population",29043
25753,MO,Clark County,408.1,"per 100,000 population",29045
25754,MO,Clay County,279.7,"per 100,000 population",29047
25755,MO,Clinton County,364.3,"per 100,000 population",29049
25756,MO,Cole County,305.7,"per 100,000 population",29051
25757,MO,Cooper County,510.8,"per 100,000 population",29053
25758,MO,Crawford County,616.3,"per 100,000 population",29055
25759,MO,Dade County,402.8,"per 100,000 population",29057
25760,MO,Dallas County,370.4,"per 100,000 population",29059
25761,MO,Daviess County,370.5,"per 100,000 population",29061
25762,MO,DeKalb County,356.8,"per 100,000 population",29063
25763,MO,Dent County,350.0,"per 100,000 population",29065
25764,MO,Douglas County,412.5,"per 100,000 population",29067
25765,MO,Dunklin County,565.9,"per 100,000 population",29069
25766,MO,Franklin County,382.8,"per 100,000 population",29071
25767,MO,Gasconade County,338.3,"per 100,000 population",29073
25768,MO,Gentry County,358.7,"per 100,000 population",29075
25769,MO,Greene County,371.2,"per 100,000 population",29077
25770,MO,Grundy County,371.1,"per 100,000 population",29079
25771,MO,Harrison County,374.3,"per 100,000 population",29081
25772,MO,Henry County,488.9,"per 100,000 population",29083
25773,MO,Hickory County,296.9,"per 100,000 population",29085
25774,MO,Holt County,318.2,"per 100,000 population",29087
25775,MO,Howard County,384.7,"per 100,000 population",29089
25776,MO,Howell County,392.2,"per 100,000 population",29091
25777,MO,Iron County,556.7,"per 100,000 population",29093
25778,MO,Jackson County,336.6,"per 100,000 population",29095
25779,MO,Jasper County,449.5,"per 100,000 population",29097
25780,MO,Jefferson County,389.2,"per 100,000 population",29099
25781,MO,Johnson County,427.4,"per 100,000 population",29101
25782,MO,Knox County,366.5,"per 100,000 population",29103
25783,MO,Laclede County,385.1,"per 100,000 population",29105
25784,MO,Lafayette County,370.3,"per 100,000 population",29107
25785,MO,Lawrence County,409.1,"per 100,000 population",29109
25786,MO,Lewis County,440.9,"per 100,000 population",29111
25787,MO,Lincoln County,351.6,"per 100,000 population",29113
25788,MO,Linn County,471.7,"per 100,000 population",29115
25789,MO,Livingston County,312.4,"per 100,000 population",29117
25790,MO,McDonald County,434.1,"per 100,000 population",29119
25791,MO,Macon County,380.6,"per 100,000 population",29121
25792,MO,Madison County,469.9,"per 100,000 population",29123
25793,MO,Maries County,361.6,"per 100,000 population",29125
25794,MO,Marion County,381.1,"per 100,000 population",29127
25795,MO,Mercer County,386.0,"per 100,000 population",29129
25796,MO,Miller County,350.4,"per 100,000 population",29131
25797,MO,Mississippi County,534.8,"per 100,000 population",29133
25798,MO,Moniteau County,311.1,"per 100,000 population",29135
25799,MO,Monroe County,336.5,"per 100,000 population",29137
25800,MO,Montgomery County,462.2,"per 100,000 population",29139
25801,MO,Morgan County,417.4,"per 100,000 population",29141
25802,MO,New Madrid County,464.9,"per 100,000 population",29143
25803,MO,Newton County,456.4,"per 100,000 population",29145
25804,MO,Nodaway County,346.6,"per 100,000 population",29147
25805,MO,Oregon County,463.4,"per 100,000 population",29149
25806,MO,Osage County,335.9,"per 100,000 population",29151
25807,MO,Ozark County,394.5,"per 100,000 population",29153
25808,MO,Pemiscot County,665.0,"per 100,000 population",29155
25809,MO,Perry County,372.0,"per 100,000 population",29157
25810,MO,Pettis County,373.1,"per 100,000 population",29159
25811,MO,Phelps County,357.2,"per 100,000 population",29161
25812,MO,Pike County,374.2,"per 100,000 population",29163
25813,MO,Platte County,262.7,"per 100,000 population",29165
25814,MO,Polk County,384.8,"per 100,000 population",29167
25815,MO,Pulaski County,362.6,"per 100,000 population",29169
25816,MO,Putnam County,360.6,"per 100,000 population",29171
25817,MO,Ralls County,320.2,"per 100,000 population",29173
25818,MO,Randolph County,406.0,"per 100,000 population",29175
25819,MO,Ray County,404.1,"per 100,000 population",29177
25820,MO,Reynolds County,396.8,"per 100,000 population",29179
25821,MO,Ripley County,485.8,"per 100,000 population",29181
25822,MO,St. Charles County,295.5,"per 100,000 population",29183
25823,MO,St. Clair County,436.7,"per 100,000 population",29185
25824,MO,Ste. Genevieve County,369.0,"per 100,000 population",29186
25825,MO,St. Francois County,466.5,"per 100,000 population",29187
25826,MO,St. Louis County County,342.5,"per 100,000 population",29189
25827,MO,Saline County,352.1,"per 100,000 population",29195
25828,MO,Schuyler County,332.4,"per 100,000 population",29197
25829,MO,Scotland County,341.1,"per 100,000 population",29199
25830,MO,Scott County,393.7,"per 100,000 population",29201
25831,MO,Shannon County,381.2,"per 100,000 population",29203
25832,MO,Shelby County,412.1,"per 100,000 population",29205
